subj_id,model,promptstyle,symb_num,prob_type,prob_ind,correct_answer,response,correct,total
0125,0125,12,num,c1_set_union,25.0,[6],6],1,1.0
0125,0125,12,num,c1_set_union,26.0,[5],5],1,1.0
0125,0125,12,num,c1_set_union,27.0,[7],7,1,1.0
0125,0125,12,num,c1_set_union,28.0,[9],9],1,1.0
0125,0125,12,num,c1_set_union,29.0,[9],9],1,1.0
0125,0125,12,num,c1_set_union,30.0,[1],1,1,1.0
0125,0125,12,num,c1_set_union,31.0,[3],3],1,1.0
0125,0125,12,num,c1_set_union,32.0,[1],1],1,1.0
0125,0125,12,num,c1_set_union,33.0,[4],4],1,1.0
0125,0125,12,num,c1_set_union,34.0,[3],3],1,1.0
0125,0125,12,num,c1_set_union,35.0,[1],1,1,1.0
0125,0125,12,num,c1_set_union,36.0,[6],6],1,1.0
0125,0125,12,num,c1_set_union,37.0,[4],4,1,1.0
0125,0125,12,num,c1_set_union,38.0,[9],9,1,1.0
0125,0125,12,num,c1_set_union,39.0,[4],4],1,1.0
0125,0125,12,num,c1_set_union,40.0,[7],7],1,1.0
0125,0125,12,num,c1_set_union,41.0,[8],8,1,1.0
0125,0125,12,num,c1_set_union,42.0,[1],1],1,1.0
0125,0125,12,num,c1_set_union,43.0,[9],9],1,1.0
0125,0125,12,num,c1_set_union,44.0,[3],3],1,1.0
0125,0125,12,num,c1_set_union,45.0,[9],9],1,1.0
0125,0125,12,num,c1_set_union,46.0,[2],2,1,1.0
0125,0125,12,num,c1_set_union,47.0,[7],7],1,1.0
0125,0125,12,num,c1_set_union,48.0,[6],6],1,1.0
0125,0125,12,num,c1_set_union,49.0,[7],7,1,1.0
0125,0125,12,num,c1_set_union,50.0,[9],9],1,1.0
0125,0125,12,num,c1_set_union,51.0,[3],3],1,1.0
0125,0125,12,num,c1_set_union,52.0,[3],3,1,1.0
0125,0125,12,num,c1_set_union,53.0,[9],9],1,1.0
0125,0125,12,num,c1_set_union,54.0,[5],5,1,1.0
0125,0125,12,num,c1_set_union,55.0,[1],1,1,1.0
0125,0125,12,num,c1_set_union,56.0,[2],2],1,1.0
0125,0125,12,num,c1_set_union,57.0,[5],5],1,1.0
0125,0125,12,num,c1_set_union,58.0,[4],4],1,1.0
0125,0125,12,num,c1_set_union,59.0,[1],1],1,1.0
0125,0125,12,num,c1_set_union,60.0,[7],7],1,1.0
0125,0125,12,num,c1_set_union,61.0,[3],3],1,1.0
0125,0125,12,num,c1_set_union,62.0,[3],3],1,1.0
0125,0125,12,num,c1_set_union,63.0,[8],8],1,1.0
0125,0125,12,num,c1_set_union,64.0,[1],1],1,1.0
0125,0125,12,num,c1_set_union,65.0,[7],7,1,1.0
0125,0125,12,num,c1_set_union,66.0,[9],9],1,1.0
0125,0125,12,num,c1_set_union,67.0,[6],6],1,1.0
0125,0125,12,num,c1_set_union,68.0,[4],4],1,1.0
0125,0125,12,num,c1_set_union,69.0,[4],4],1,1.0
0125,0125,12,num,c1_set_union,70.0,[0],0],1,1.0
0125,0125,12,num,c1_set_union,71.0,[2],2],1,1.0
0125,0125,12,num,c1_set_union,72.0,[5],5],1,1.0
0125,0125,12,num,c1_set_union,73.0,[2],2],1,1.0
0125,0125,12,num,c1_set_union,74.0,[6],6],1,1.0
0125,0125,12,num,c1_set_union,75.0,[7],7],1,1.0
0125,0125,12,num,c1_set_union,76.0,[5],5],1,1.0
0125,0125,12,num,c1_set_union,77.0,[3],3],1,1.0
0125,0125,12,num,c1_set_union,78.0,[2],2],1,1.0
0125,0125,12,num,c1_set_union,79.0,[9],9],1,1.0
0125,0125,12,num,c1_set_union,80.0,[3],3],1,1.0
0125,0125,12,num,c1_set_union,81.0,[1],1,1,1.0
0125,0125,12,num,c1_set_union,82.0,[4],4,1,1.0
0125,0125,12,num,c1_set_union,83.0,[2],2],1,1.0
0125,0125,12,num,c1_set_union,84.0,[6],6],1,1.0
0125,0125,12,num,c1_set_union,85.0,[0],0,1,1.0
0125,0125,12,num,c1_set_union,86.0,[2],2],1,1.0
0125,0125,12,num,c1_set_union,87.0,[9],9],1,1.0
0125,0125,12,num,c1_set_union,88.0,[2],2],1,1.0
0125,0125,12,num,c1_set_union,89.0,[2],2],1,1.0
0125,0125,12,num,c1_set_union,90.0,[1],1],1,1.0
0125,0125,12,num,c1_set_union,91.0,[7],7],1,1.0
0125,0125,12,num,c1_set_union,92.0,[7],7],1,1.0
0125,0125,12,num,c1_set_union,93.0,[3],3],1,1.0
0125,0125,12,num,c1_set_union,94.0,[6],6],1,1.0
0125,0125,12,num,c1_set_union,95.0,[2],2],1,1.0
0125,0125,12,num,c1_set_union,96.0,[9],9,1,1.0
0125,0125,12,num,c1_set_union,97.0,[1],1],1,1.0
0125,0125,12,num,c1_set_union,98.0,[9],9],1,1.0
0125,0125,12,num,c1_set_union,99.0,[6],6],1,1.0
0125,0125,12,num,c2_set_union,0.0,[9],9,1,1.0
0125,0125,12,num,c2_set_union,1.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,2.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,3.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,4.0,[3],3],1,1.0
0125,0125,12,num,c2_set_union,5.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,6.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,7.0,[7],7],1,1.0
0125,0125,12,num,c2_set_union,8.0,[7],7,1,1.0
0125,0125,12,num,c2_set_union,9.0,[4],4,1,1.0
0125,0125,12,num,c2_set_union,10.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,11.0,[0],0,1,1.0
0125,0125,12,num,c2_set_union,12.0,[9],9,1,1.0
0125,0125,12,num,c2_set_union,13.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,14.0,[0],0,1,1.0
0125,0125,12,num,c2_set_union,15.0,[0],0,1,1.0
0125,0125,12,num,c2_set_union,16.0,[7],7,1,1.0
0125,0125,12,num,c2_set_union,17.0,[9],9,1,1.0
0125,0125,12,num,c2_set_union,18.0,[9],9,1,1.0
0125,0125,12,num,c2_set_union,19.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,20.0,[7],7,1,1.0
0125,0125,12,num,c2_set_union,21.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,22.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,23.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,24.0,[5],5,1,1.0
0125,0125,12,num,c2_set_union,25.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,26.0,[7],7,1,1.0
0125,0125,12,num,c2_set_union,27.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,28.0,[5],5,1,1.0
0125,0125,12,num,c2_set_union,29.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,30.0,[3],3,1,1.0
0125,0125,12,num,c2_set_union,31.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,32.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,33.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,34.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,35.0,[7],7,1,1.0
0125,0125,12,num,c2_set_union,36.0,[5],5,1,1.0
0125,0125,12,num,c2_set_union,37.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,38.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,39.0,[3],3,1,1.0
0125,0125,12,num,c2_set_union,40.0,[5],5],1,1.0
0125,0125,12,num,c2_set_union,41.0,[7],7],1,1.0
0125,0125,12,num,c2_set_union,42.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,43.0,[6],6,1,1.0
0125,0125,12,num,c2_set_union,44.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,45.0,[6],6,1,1.0
0125,0125,12,num,c2_set_union,46.0,[5],5,1,1.0
0125,0125,12,num,c2_set_union,47.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,48.0,[5],5,1,1.0
0125,0125,12,num,c2_set_union,49.0,[3],3],1,1.0
0125,0125,12,num,c2_set_union,50.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,51.0,[3],3,1,1.0
0125,0125,12,num,c2_set_union,52.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,53.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,54.0,[4],4,1,1.0
0125,0125,12,num,c2_set_union,55.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,56.0,[6],6,1,1.0
0125,0125,12,num,c2_set_union,57.0,[3],3,1,1.0
0125,0125,12,num,c2_set_union,58.0,[7],7,1,1.0
0125,0125,12,num,c2_set_union,59.0,[5],5,1,1.0
0125,0125,12,num,c2_set_union,60.0,[9],9,1,1.0
0125,0125,12,num,c2_set_union,61.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,62.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,63.0,[6],6,1,1.0
0125,0125,12,num,c2_set_union,64.0,[7],7,1,1.0
0125,0125,12,num,c2_set_union,65.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,66.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,67.0,[5],5],1,1.0
0125,0125,12,num,c2_set_union,68.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,69.0,[0],0,1,1.0
0125,0125,12,num,c2_set_union,70.0,[5],5,1,1.0
0125,0125,12,num,c2_set_union,71.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,72.0,[6],6,1,1.0
0125,0125,12,num,c2_set_union,73.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,74.0,[6],6,1,1.0
0125,0125,12,num,c2_set_union,75.0,[2],2],1,1.0
0125,0125,12,num,c2_set_union,76.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,77.0,[2],2],1,1.0
0125,0125,12,num,c2_set_union,78.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,79.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,80.0,[5],5],1,1.0
0125,0125,12,num,c2_set_union,81.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,82.0,[9],9,1,1.0
0125,0125,12,num,c2_set_union,83.0,[0],0,1,1.0
0125,0125,12,num,c2_set_union,84.0,[4],4,1,1.0
0125,0125,12,num,c2_set_union,85.0,[2],2],1,1.0
0125,0125,12,num,c2_set_union,86.0,[3],3,1,1.0
0125,0125,12,num,c2_set_union,87.0,[1],1,1,1.0
0125,0125,12,num,c2_set_union,88.0,[4],4,1,1.0
0125,0125,12,num,c2_set_union,89.0,[6],6,1,1.0
0125,0125,12,num,c2_set_union,90.0,[9],9,1,1.0
0125,0125,12,num,c2_set_union,91.0,[9],9,1,1.0
0125,0125,12,num,c2_set_union,92.0,[6],6,1,1.0
0125,0125,12,num,c2_set_union,93.0,[8],8,1,1.0
0125,0125,12,num,c2_set_union,94.0,[0],0,1,1.0
0125,0125,12,num,c2_set_union,95.0,[6],6,1,1.0
0125,0125,12,num,c2_set_union,96.0,[2],2,1,1.0
0125,0125,12,num,c2_set_union,97.0,[1],1],1,1.0
0125,0125,12,num,c2_set_union,98.0,[5],5],1,1.0
0125,0125,12,num,c2_set_union,99.0,[4],4,1,1.0
0125,0125,12,num,AND,0.0,[4],4],1,1.0
0125,0125,12,num,AND,1.0,[1],1,1,1.0
0125,0125,12,num,AND,2.0,[5],5,1,1.0
0125,0125,12,num,AND,3.0,[5],5],1,1.0
0125,0125,12,num,AND,4.0,[2],1,0,1.0
0125,0125,12,num,AND,5.0,[0],0,1,1.0
0125,0125,12,num,AND,6.0,[0],0,1,1.0
0125,0125,12,num,AND,7.0,[9],9],1,1.0
0125,0125,12,num,AND,8.0,[7],7,1,1.0
0125,0125,12,num,AND,9.0,[6],6,1,1.0
0125,0125,12,num,AND,10.0,[8],8,1,1.0
0125,0125,12,num,AND,11.0,[2],6,0,1.0
0125,0125,12,num,AND,12.0,[2],2],1,1.0
0125,0125,12,num,AND,13.0,[5],5],1,1.0
0125,0125,12,num,AND,14.0,[9],9],1,1.0
0125,0125,12,num,AND,15.0,[0],0,1,1.0
0125,0125,12,num,AND,16.0,[8],8,1,1.0
0125,0125,12,num,AND,17.0,[7],7],1,1.0
0125,0125,12,num,AND,18.0,[4],4,1,1.0
0125,0125,12,num,AND,19.0,[7],7],1,1.0
0125,0125,12,num,AND,20.0,[8],8,1,1.0
0125,0125,12,num,AND,21.0,[0],0],1,1.0
0125,0125,12,num,AND,22.0,[7],7,1,1.0
0125,0125,12,num,AND,23.0,[2],2],1,1.0
0125,0125,12,num,AND,24.0,[1],1],1,1.0
0125,0125,12,num,AND,25.0,[6],6,1,1.0
0125,0125,12,num,AND,26.0,[4],4],1,1.0
0125,0125,12,num,AND,27.0,[5],5,1,1.0
0125,0125,12,num,AND,28.0,[1],1],1,1.0
0125,0125,12,num,AND,29.0,[1],1,1,1.0
0125,0125,12,num,AND,30.0,[8],8,1,1.0
0125,0125,12,num,AND,31.0,[7],7],1,1.0
0125,0125,12,num,AND,32.0,[6],6],1,1.0
0125,0125,12,num,AND,33.0,[2],7,0,1.0
0125,0125,12,num,AND,34.0,[1],1],1,1.0
0125,0125,12,num,AND,35.0,[9],9],1,1.0
0125,0125,12,num,AND,36.0,[1],1],1,1.0
0125,0125,12,num,AND,37.0,[1],1,1,1.0
0125,0125,12,num,AND,38.0,[9],9],1,1.0
0125,0125,12,num,AND,39.0,[2],2],1,1.0
0125,0125,12,num,AND,40.0,[1],1,1,1.0
0125,0125,12,num,AND,41.0,[5],5],1,1.0
0125,0125,12,num,AND,42.0,[0],0,1,1.0
0125,0125,12,num,AND,43.0,[5],5],1,1.0
0125,0125,12,num,AND,44.0,[1],1,1,1.0
0125,0125,12,num,AND,45.0,[2],2,1,1.0
0125,0125,12,num,AND,46.0,[2],2],1,1.0
0125,0125,12,num,AND,47.0,[3],0,0,1.0
0125,0125,12,num,AND,48.0,[0],0,1,1.0
0125,0125,12,num,AND,49.0,[4],4],1,1.0
0125,0125,12,num,AND,50.0,[5],5,1,1.0
0125,0125,12,num,AND,51.0,[0],3,0,1.0
0125,0125,12,num,AND,52.0,[8],8,1,1.0
0125,0125,12,num,AND,53.0,[1],7,0,1.0
0125,0125,12,num,AND,54.0,[7],7],1,1.0
0125,0125,12,num,AND,55.0,[1],1,1,1.0
0125,0125,12,num,AND,56.0,[8],8,1,1.0
0125,0125,12,num,AND,57.0,[6],6,1,1.0
0125,0125,12,num,AND,58.0,[2],2],1,1.0
0125,0125,12,num,AND,59.0,[1],1,1,1.0
0125,0125,12,num,AND,60.0,[5],5],1,1.0
0125,0125,12,num,AND,61.0,[5],5],1,1.0
0125,0125,12,num,AND,62.0,[4],4,1,1.0
0125,0125,12,num,AND,63.0,[7],7,1,1.0
0125,0125,12,num,AND,64.0,[6],6,1,1.0
0125,0125,12,num,AND,65.0,[7],7,1,1.0
0125,0125,12,num,AND,66.0,[9],9],1,1.0
0125,0125,12,num,AND,67.0,[7],7],1,1.0
0125,0125,12,num,AND,68.0,[5],5],1,1.0
0125,0125,12,num,AND,69.0,[5],5,1,1.0
0125,0125,12,num,AND,70.0,[3],2,0,1.0
0125,0125,12,num,AND,71.0,[9],9,1,1.0
0125,0125,12,num,AND,72.0,[1],0,0,1.0
0125,0125,12,num,AND,73.0,[6],6,1,1.0
0125,0125,12,num,AND,74.0,[2],2,1,1.0
0125,0125,12,num,AND,75.0,[7],7,1,1.0
0125,0125,12,num,AND,76.0,[1],1],1,1.0
0125,0125,12,num,AND,77.0,[3],3],1,1.0
0125,0125,12,num,AND,78.0,[6],6,1,1.0
0125,0125,12,num,AND,79.0,[7],7],1,1.0
0125,0125,12,num,AND,80.0,[3],3],1,1.0
0125,0125,12,num,AND,81.0,[3],3],1,1.0
0125,0125,12,num,AND,82.0,[0],0],1,1.0
0125,0125,12,num,AND,83.0,[4],0,0,1.0
0125,0125,12,num,AND,84.0,[7],7,1,1.0
0125,0125,12,num,AND,85.0,[1],1,1,1.0
0125,0125,12,num,AND,86.0,[4],4],1,1.0
0125,0125,12,num,AND,87.0,[2],6,0,1.0
0125,0125,12,num,AND,88.0,[1],5],0,1.0
0125,0125,12,num,AND,89.0,[2],2],1,1.0
0125,0125,12,num,AND,90.0,[9],9],1,1.0
0125,0125,12,num,AND,91.0,[5],5,1,1.0
0125,0125,12,num,AND,92.0,[9],9],1,1.0
0125,0125,12,num,AND,93.0,[3],3],1,1.0
0125,0125,12,num,AND,94.0,[6],6],1,1.0
0125,0125,12,num,AND,95.0,[3],3],1,1.0
0125,0125,12,num,AND,96.0,[6],6,1,1.0
0125,0125,12,num,AND,97.0,[1],2,0,1.0
0125,0125,12,num,AND,98.0,[2],4],0,1.0
0125,0125,12,num,AND,99.0,[3],6],0,1.0
0125,0125,12,num,XOR,0.0,[4 3],4 3,1,1.0
0125,0125,12,num,XOR,1.0,[9 8],9 8,1,1.0
0125,0125,12,num,XOR,2.0,[3 4],3 1,0,1.0
0125,0125,12,num,XOR,3.0,[9 8],8 1,0,1.0
0125,0125,12,num,XOR,4.0,[9 3],3 9,1,1.0
0125,0125,12,num,XOR,5.0,[9 7],7 9,1,1.0
0125,0125,12,num,XOR,6.0,[3 2],2 5,0,1.0
0125,0125,12,num,XOR,7.0,[7 3],7 3,1,1.0
0125,0125,12,num,XOR,8.0,[0 9],0 9,1,1.0
0125,0125,12,num,XOR,9.0,[4 2],4 2,1,1.0
0125,0125,12,num,XOR,10.0,[5 8],5 8,1,1.0
0125,0125,12,num,XOR,11.0,[0 2],2 0,1,1.0
0125,0125,12,num,XOR,12.0,[3 6],6 3,1,1.0
0125,0125,12,num,XOR,13.0,[6 8],8 6,1,1.0
0125,0125,12,num,XOR,14.0,[6 7],7 9,0,1.0
0125,0125,12,num,XOR,15.0,[8 0],8 0,1,1.0
0125,0125,12,num,XOR,16.0,[8 4],8 4,1,1.0
0125,0125,12,num,XOR,17.0,[4 0],0 3,0,1.0
0125,0125,12,num,XOR,18.0,[1 0],0 4,0,1.0
0125,0125,12,num,XOR,19.0,[7 4],7 4,1,1.0
0125,0125,12,num,XOR,20.0,[0 5],5 0,1,1.0
0125,0125,12,num,XOR,21.0,[3 4],1 2,0,1.0
0125,0125,12,num,XOR,22.0,[6 9],6 9,1,1.0
0125,0125,12,num,XOR,23.0,[0 1],0 1,1,1.0
0125,0125,12,num,XOR,24.0,[7 0],0 0,0,1.0
0125,0125,12,num,XOR,25.0,[2 5],5 2,1,1.0
0125,0125,12,num,XOR,26.0,[5 9],9 3,0,1.0
0125,0125,12,num,XOR,27.0,[1 7],7 1,1,1.0
0125,0125,12,num,XOR,28.0,[9 0],0 9,1,1.0
0125,0125,12,num,XOR,29.0,[1 5],5 1,1,1.0
0125,0125,12,num,XOR,30.0,[6 2],2 5,0,1.0
0125,0125,12,num,XOR,31.0,[4 9],9 4,1,1.0
0125,0125,12,num,XOR,32.0,[6 9],9 6,1,1.0
0125,0125,12,num,XOR,33.0,[4 8],4 8,1,1.0
0125,0125,12,num,XOR,34.0,[2 5],4 1,0,1.0
0125,0125,12,num,XOR,35.0,[8 6],6 4,0,1.0
0125,0125,12,num,XOR,36.0,[2 7],5 2,0,1.0
0125,0125,12,num,XOR,37.0,[8 3],8 3,1,1.0
0125,0125,12,num,XOR,38.0,[1 4],4 1,1,1.0
0125,0125,12,num,XOR,39.0,[4 6],4 6,1,1.0
0125,0125,12,num,XOR,40.0,[2 8],4 2,0,1.0
0125,0125,12,num,XOR,41.0,[5 3],3 9,0,1.0
0125,0125,12,num,XOR,42.0,[7 0],0 7,1,1.0
0125,0125,12,num,XOR,43.0,[6 1],1 3,0,1.0
0125,0125,12,num,XOR,44.0,[9 0],9 0,1,1.0
0125,0125,12,num,XOR,45.0,[1 3],1 3,1,1.0
0125,0125,12,num,XOR,46.0,[8 0],0 8,1,1.0
0125,0125,12,num,XOR,47.0,[0 8],6 7,0,1.0
0125,0125,12,num,XOR,48.0,[6 1],1 2,0,1.0
0125,0125,12,num,XOR,49.0,[5 0],0 5,1,1.0
0125,0125,12,num,XOR,50.0,[7 6],6 7,1,1.0
0125,0125,12,num,XOR,51.0,[1 6],6 1,1,1.0
0125,0125,12,num,XOR,52.0,[7 8],7 8,1,1.0
0125,0125,12,num,XOR,53.0,[4 0],0 4,1,1.0
0125,0125,12,num,XOR,54.0,[0 2],2 0,1,1.0
0125,0125,12,num,XOR,55.0,[2 9],9 4,0,1.0
0125,0125,12,num,XOR,56.0,[7 1],7 1,1,1.0
0125,0125,12,num,XOR,57.0,[6 0],0 6,1,1.0
0125,0125,12,num,XOR,58.0,[9 8],8 0,0,1.0
0125,0125,12,num,XOR,59.0,[2 6],6 2,1,1.0
0125,0125,12,num,XOR,60.0,[5 0],3 0],0,1.0
0125,0125,12,num,XOR,61.0,[3 2],3 2,1,1.0
0125,0125,12,num,XOR,62.0,[3 0],0 3,1,1.0
0125,0125,12,num,XOR,63.0,[9 1],1 9,1,1.0
0125,0125,12,num,XOR,64.0,[4 1],4 1,1,1.0
0125,0125,12,num,XOR,65.0,[2 1],1 2,1,1.0
0125,0125,12,num,XOR,66.0,[6 9],9 1,0,1.0
0125,0125,12,num,XOR,67.0,[7 2],2 3,0,1.0
0125,0125,12,num,XOR,68.0,[5 7],7 9,0,1.0
0125,0125,12,num,XOR,69.0,[2 7],7 5,0,1.0
0125,0125,12,num,XOR,70.0,[6 4],6 4,1,1.0
0125,0125,12,num,XOR,71.0,[5 0],0 5,1,1.0
0125,0125,12,num,XOR,72.0,[2 9],64,0,1.0
0125,0125,12,num,XOR,73.0,[3 1],1 3,1,1.0
0125,0125,12,num,XOR,74.0,[1 0],0 1,1,1.0
0125,0125,12,num,XOR,75.0,[2 0],2 0,1,1.0
0125,0125,12,num,XOR,76.0,[0 1],0 1,1,1.0
0125,0125,12,num,XOR,77.0,[3 6],6 4,0,1.0
0125,0125,12,num,XOR,78.0,[9 6],6 9,1,1.0
0125,0125,12,num,XOR,79.0,[0 5],0 5,1,1.0
0125,0125,12,num,XOR,80.0,[3 9],9 3,1,1.0
0125,0125,12,num,XOR,81.0,[6 0],0 3,0,1.0
0125,0125,12,num,XOR,82.0,[5 9],9 4,0,1.0
0125,0125,12,num,XOR,83.0,[7 2],7 2,1,1.0
0125,0125,12,num,XOR,84.0,[2 1],1 7,0,1.0
0125,0125,12,num,XOR,85.0,[4 9],9 4,1,1.0
0125,0125,12,num,XOR,86.0,[9 4],4 9,1,1.0
0125,0125,12,num,XOR,87.0,[0 8],8 4,0,1.0
0125,0125,12,num,XOR,88.0,[8 0],0 4,0,1.0
0125,0125,12,num,XOR,89.0,[8 1],1 2,0,1.0
0125,0125,12,num,XOR,90.0,[2 6],6 8,0,1.0
0125,0125,12,num,XOR,91.0,[5 0],0 5,1,1.0
0125,0125,12,num,XOR,92.0,[2 7],2 7,1,1.0
0125,0125,12,num,XOR,93.0,[5 0],0 5,1,1.0
0125,0125,12,num,XOR,94.0,[8 6],2 8,0,1.0
0125,0125,12,num,XOR,95.0,[5 7],7 5,1,1.0
0125,0125,12,num,XOR,96.0,[8 1],1 8,1,1.0
0125,0125,12,num,XOR,97.0,[1 4],4 1,1,1.0
0125,0125,12,num,XOR,98.0,[3 7],7 3,1,1.0
0125,0125,12,num,XOR,99.0,[8 9],9 8,1,1.0
0125,0125,12,num,c3_set_union_permuted,0.0,[2 6 5 3],3 5 6,0,1.0
0125,0125,12,num,c3_set_union_permuted,1.0,[1 6 7 5],6 7,0,1.0
0125,0125,12,num,c3_set_union_permuted,2.0,[2 1 4 6],1 2,0,1.0
0125,0125,12,num,c3_set_union_permuted,3.0,[6 0 1 3],3 1 0 6,1,1.0
0125,0125,12,num,c3_set_union_permuted,4.0,[4 3 1 7],7 3 4 1,1,1.0
0125,0125,12,num,c3_set_union_permuted,5.0,[7 5 8 4],5 8 4 7,1,1.0
0125,0125,12,num,c3_set_union_permuted,6.0,[4 0 8 1],8 4 0 1,1,1.0
0125,0125,12,num,c3_set_union_permuted,7.0,[2 8 4 1],8 4 2 1,1,1.0
0125,0125,12,num,c3_set_union_permuted,8.0,[3 0 7 6],6 7 3 0,1,1.0
0125,0125,12,num,c3_set_union_permuted,9.0,[6 9 2 4],6 4,0,1.0
0125,0125,12,num,c3_set_union_permuted,10.0,[6 5 9 8],6 8 5 9,1,1.0
0125,0125,12,num,c3_set_union_permuted,11.0,[4 7 2 0],2 0,0,1.0
0125,0125,12,num,c3_set_union_permuted,12.0,[7 1 5 3],7 1 3,0,1.0
0125,0125,12,num,c3_set_union_permuted,13.0,[0 2 3 4],4 0 3 2,1,1.0
0125,0125,12,num,c3_set_union_permuted,14.0,[1 0 6 9],1 0 6 9,1,1.0
0125,0125,12,num,c3_set_union_permuted,15.0,[7 0 6 1],6 1,0,1.0
0125,0125,12,num,c3_set_union_permuted,16.0,[5 7 2 0],0 5 2 7,1,1.0
0125,0125,12,num,c3_set_union_permuted,17.0,[4 2 6 8],2 4 8 6,1,1.0
0125,0125,12,num,c3_set_union_permuted,18.0,[8 4 9 7],8 4 9 7,1,1.0
0125,0125,12,num,c3_set_union_permuted,19.0,[8 9 0 6],6 9,0,1.0
0125,0125,12,num,c3_set_union_permuted,20.0,[3 8 1 4],1 8 4 3,1,1.0
0125,0125,12,num,c3_set_union_permuted,21.0,[7 9 3 0],7 3 9 0,1,1.0
0125,0125,12,num,c3_set_union_permuted,22.0,[0 5 8 7],5 7 0 8,1,1.0
0125,0125,12,num,c3_set_union_permuted,23.0,[7 1 9 3],1 3 9 7,1,1.0
0125,0125,12,num,c3_set_union_permuted,24.0,[1 9 3 4],1 4 9 3,1,1.0
0125,0125,12,num,c3_set_union_permuted,25.0,[7 8 4 6],8 4,0,1.0
0125,0125,12,num,c3_set_union_permuted,26.0,[2 3 0 9],3 9 0 2,1,1.0
0125,0125,12,num,c3_set_union_permuted,27.0,[4 3 0 6],6 3 0 4,1,1.0
0125,0125,12,num,c3_set_union_permuted,28.0,[5 3 7 4],7 4 5 3,1,1.0
0125,0125,12,num,c3_set_union_permuted,29.0,[2 1 4 3],1 3 4 2,1,1.0
0125,0125,12,num,c3_set_union_permuted,30.0,[5 8 2 4],4 2 8 5,1,1.0
0125,0125,12,num,c3_set_union_permuted,31.0,[5 6 9 3],6 9 5 3,1,1.0
0125,0125,12,num,c3_set_union_permuted,32.0,[5 7 3 9],5 9 7 3,1,1.0
0125,0125,12,num,c3_set_union_permuted,33.0,[7 8 3 1],7 8 3 1,1,1.0
0125,0125,12,num,c3_set_union_permuted,34.0,[0 2 1 8],0 1 8 2,1,1.0
0125,0125,12,num,c3_set_union_permuted,35.0,[1 3 0 7],0 3 7 1,1,1.0
0125,0125,12,num,c3_set_union_permuted,36.0,[6 9 5 7],7 6 5 9,1,1.0
0125,0125,12,num,c3_set_union_permuted,37.0,[6 5 4 3],4 3 5 6],1,1.0
0125,0125,12,num,c3_set_union_permuted,38.0,[8 5 6 3],6 5 3 8,1,1.0
0125,0125,12,num,c3_set_union_permuted,39.0,[8 9 0 1],8 0 9,0,1.0
0125,0125,12,num,c3_set_union_permuted,40.0,[3 0 9 6],0 3 6 9],1,1.0
0125,0125,12,num,c3_set_union_permuted,41.0,[0 3 5 8],0 8 3 5,1,1.0
0125,0125,12,num,c3_set_union_permuted,42.0,[6 3 7 9],9 7,0,1.0
0125,0125,12,num,c3_set_union_permuted,43.0,[6 8 3 9],3 8 6 9,1,1.0
0125,0125,12,num,c3_set_union_permuted,44.0,[7 2 5 9],7 9 2 5,1,1.0
0125,0125,12,num,c3_set_union_permuted,45.0,[5 3 4 1],3 5 4 1,1,1.0
0125,0125,12,num,c3_set_union_permuted,46.0,[0 4 6 7],0 6 7 4,1,1.0
